# Sat Sep 21 13:31:46 2019 -- reformatted by PCGen TidyLst v1.04.00
# ARCANE SPELL LIST

# Cantrips
# Spell Name			Classes of caster
Level 17 Tanglefoot bag - major Bomb		SOURCEPAGE:p.545	CLASSES:Alchemist=1	PRECLASS:1,Alchemist=17	SORTKEY:Alchemy 17	TYPE:Alchemy
Level 17 Thunderstone - major Bomb			SOURCEPAGE:p.546	CLASSES:Alchemist=1	PRECLASS:1,Alchemist=17	SORTKEY:Alchemy 17	TYPE:Alchemy
Level 17 Bestial mutagen - major Elixir		SOURCEPAGE:p.546	CLASSES:Alchemist=1	PRECLASS:1,Alchemist=17	SORTKEY:Alchemy 17	TYPE:Alchemy
Level 17 Cognitive mutagen - major Elixir		SOURCEPAGE:p.547	CLASSES:Alchemist=1	PRECLASS:1,Alchemist=17	SORTKEY:Alchemy 17	TYPE:Alchemy
Level 17 Juggernaut mutagen - major Elixir	SOURCEPAGE:p.548	CLASSES:Alchemist=1	PRECLASS:1,Alchemist=17	SORTKEY:Alchemy 17	TYPE:Alchemy
Level 17 Quicksilver mutagen - major Elixir	SOURCEPAGE:p.549	CLASSES:Alchemist=1	PRECLASS:1,Alchemist=17	SORTKEY:Alchemy 17	TYPE:Alchemy
Level 17 Serene mutagen - major Elixir		SOURCEPAGE:p.549	CLASSES:Alchemist=1	PRECLASS:1,Alchemist=17	SORTKEY:Alchemy 17	TYPE:Alchemy
Level 17 Silvertongue mutagen - major Elixir	SOURCEPAGE:p.550	CLASSES:Alchemist=1	PRECLASS:1,Alchemist=17	SORTKEY:Alchemy 17	TYPE:Alchemy
Level 17 Hemlock Poison					SOURCEPAGE:p.552	CLASSES:Alchemist=1	PRECLASS:1,Alchemist=17	SORTKEY:Alchemy 17	TYPE:Alchemy
Level 18 King's sleep Poison				SOURCEPAGE:p.552	CLASSES:Alchemist=1	PRECLASS:1,Alchemist=18	SORTKEY:Alchemy 18	TYPE:Alchemy
Level 19 Elixir of life - true Elixir		SOURCEPAGE:p.548	CLASSES:Alchemist=1	PRECLASS:1,Alchemist=19	SORTKEY:Alchemy 19	TYPE:Alchemy
Level 19 Black lotus extract Poison			SOURCEPAGE:p.551	CLASSES:Alchemist=1	PRECLASS:1,Alchemist=19	SORTKEY:Alchemy 19	TYPE:Alchemy
Level 20 Elixir of rejuvenation Elixir		SOURCEPAGE:p.548	CLASSES:Alchemist=1	PRECLASS:1,Alchemist=20	SORTKEY:Alchemy 20	TYPE:Alchemy
Level 20 Tears of death Poison			SOURCEPAGE:p.553	CLASSES:Alchemist=1	PRECLASS:1,Alchemist=20	SORTKEY:Alchemy 20	TYPE:Alchemy
Level 20 Philosopher's stone Tool			SOURCEPAGE:p.554	CLASSES:Alchemist=1	PRECLASS:1,Alchemist=20	SORTKEY:Alchemy 20	TYPE:Alchemy


